league_code,date,week,hg,ag,lam_h,lam_a
SW-ES,2025-09-20,2025-09-15/2025-09-21,3,1,1.3490672137550561,1.1778887854847833
SW-AL,2025-09-20,2025-09-15/2025-09-21,1,1,1.9067437663666427,0.4806619027022637
SW-AL,2025-09-20,2025-09-15/2025-09-21,2,0,1.6418438948819218,1.1663081686718388
SW-EE,2025-09-20,2025-09-15/2025-09-21,0,2,0.839960243428063,2.7794417002886225
SW-AL,2025-09-20,2025-09-15/2025-09-21,0,1,1.1670182278685968,1.0196094986391857
SW-EN,2025-09-20,2025-09-15/2025-09-21,4,2,2.094469822328352,1.434216621038951
NO-ELI,2025-09-20,2025-09-15/2025-09-21,1,1,1.6621406791958255,0.8472237059322245
NO-ELI,2025-09-20,2025-09-15/2025-09-21,0,3,1.8935709730176318,1.530647746091844
NO-ELI,2025-09-20,2025-09-15/2025-09-21,1,1,1.5739091449691254,1.6440464074542094
SW-EE,2025-09-20,2025-09-15/2025-09-21,2,2,2.74909068428543,0.6580919659047404
SW-EE,2025-09-20,2025-09-15/2025-09-21,0,4,0.8418497604820417,1.5373467303937007
SW-DA,2025-09-21,2025-09-15/2025-09-21,3,0,3.4264033581025855,0.8585676561518786
SW-AL,2025-09-21,2025-09-15/2025-09-21,1,3,2.343084257300399,0.8758906599272379
NO-OBOS,2025-09-21,2025-09-15/2025-09-21,2,1,1.7164965856663026,1.1359966626217526
NL,2025-09-21,2025-09-15/2025-09-21,0,1,0.45848400408762924,3.7484476713535124
NO-OBOS,2025-09-21,2025-09-15/2025-09-21,2,1,2.0410170901183964,1.5701343784312443
NO-PN1,2025-09-21,2025-09-15/2025-09-21,2,1,1.48423721024099,1.255185646645957
NO-PN1,2025-09-21,2025-09-15/2025-09-21,1,1,1.2566762163485943,1.5529389424936952
NO-PN1,2025-09-21,2025-09-15/2025-09-21,2,0,1.8324132856780677,2.086109185778817
SW-AL,2025-09-21,2025-09-15/2025-09-21,4,0,2.594280399725556,1.19468972489922
SW-AL,2025-09-21,2025-09-15/2025-09-21,0,1,1.6417316896383605,1.302960043290619
NO-OBOS,2025-09-21,2025-09-15/2025-09-21,3,0,1.345971816460465,1.6423109712553474
M2,2025-09-21,2025-09-15/2025-09-21,4,2,3.268633172412127,2.5132484652746685
NO-ELI,2025-09-21,2025-09-15/2025-09-21,1,1,1.044331686609681,1.9684458822999726
SW-EE,2025-09-21,2025-09-15/2025-09-21,2,0,2.161386020721487,0.5289848134322969
NO-PN2,2025-09-21,2025-09-15/2025-09-21,1,0,1.93156634435142,1.6648125550565531
NO-PN2,2025-09-21,2025-09-15/2025-09-21,2,1,1.0629338763108147,1.8826543642488907
NO-PN1,2025-09-21,2025-09-15/2025-09-21,2,0,1.5929031977446453,1.5680529219684487
NO-ELI,2025-09-21,2025-09-15/2025-09-21,1,0,2.3108875932672173,1.10543361387048
NO-ELI,2025-09-21,2025-09-15/2025-09-21,1,0,1.942173880950098,0.7787383605687584
NO-TS,2025-09-21,2025-09-15/2025-09-21,4,0,4.573982065947568,0.48044084940372894
NO-TS,2025-09-21,2025-09-15/2025-09-21,0,2,0.8701290855847063,1.628631160411862
NO-TS,2025-09-21,2025-09-15/2025-09-21,1,5,0.6345993353998116,2.623681522100874
NO-ELI,2025-09-21,2025-09-15/2025-09-21,2,1,1.5863025181243124,1.7622344929580076
NO-ELI,2025-09-21,2025-09-15/2025-09-21,2,0,2.17039548565751,0.8400249585790596
VL,2025-09-21,2025-09-15/2025-09-21,2,1,1.1209186565065405,1.767458385639991
SW-EE,2025-09-21,2025-09-15/2025-09-21,1,0,1.1653474376613029,1.080722850446896
M1,2025-09-21,2025-09-15/2025-09-21,0,1,1.7657590628375104,1.3621848215843757
M2,2025-09-21,2025-09-15/2025-09-21,3,0,1.3352121492100715,2.2168683816130654
SW-ES,2025-09-21,2025-09-15/2025-09-21,2,1,1.855155884958221,0.979097844152556
M2,2025-09-21,2025-09-15/2025-09-21,6,0,5.404172552196519,0.6599818900326966
M2,2025-09-21,2025-09-15/2025-09-21,3,4,2.0591525464037232,1.6819053613970416
SW-ES,2025-09-21,2025-09-15/2025-09-21,1,2,1.3091311358908007,2.4698794649235714
NO-1DK,2025-09-21,2025-09-15/2025-09-21,3,1,2.772375532895834,1.0247909300847717
M2,2025-09-21,2025-09-15/2025-09-21,1,2,2.5393337322752347,1.7760390197553577
NO-1DK,2025-09-21,2025-09-15/2025-09-21,0,3,0.7305532713620703,2.6774171225248318
M2,2025-09-21,2025-09-15/2025-09-21,0,4,2.1644762112780893,0.745578320705636
SW-EN,2025-09-21,2025-09-15/2025-09-21,5,0,2.55625682523748,0.4444019821022886
SW-EN,2025-09-21,2025-09-15/2025-09-21,1,1,1.384550528260649,1.3585451814126288
M2,2025-09-21,2025-09-15/2025-09-21,7,1,1.9089958025522635,1.445773834347101
M2,2025-09-21,2025-09-15/2025-09-21,2,1,2.3196951120872864,1.4776760479294528
M2,2025-09-21,2025-09-15/2025-09-21,1,1,1.7211998472569583,1.189933983044627
M2,2025-09-21,2025-09-15/2025-09-21,4,1,1.9117241551109425,1.3310246346662002
M2,2025-09-21,2025-09-15/2025-09-21,3,2,2.5236163753895955,2.262786777573008
M2,2025-09-21,2025-09-15/2025-09-21,4,1,2.872413445564733,1.1052587647421008
SW-EN,2025-09-21,2025-09-15/2025-09-21,1,2,1.3350986793350104,0.8633812976721447
SW-EN,2025-09-22,2025-09-22/2025-09-28,4,0,2.6124099033239663,0.9210573823586535
SW-DA,2025-09-22,2025-09-22/2025-09-28,2,1,1.0587842226137234,2.3701888766522377
SW-AL,2025-09-22,2025-09-22/2025-09-28,3,1,0.9246375390733454,1.728371086515205
SW-AL,2025-09-22,2025-09-22/2025-09-28,1,2,1.51122005201617,1.223390634774931
VL,2025-09-23,2025-09-22/2025-09-28,3,2,1.665116375149574,1.6520363547610786
VL,2025-09-23,2025-09-22/2025-09-28,3,2,2.3780747855133164,1.2090960330199647
VL,2025-09-23,2025-09-22/2025-09-28,0,0,1.8855171129737085,1.6245266196023338
SW-SE,2025-09-24,2025-09-22/2025-09-28,0,0,0.7218208704336869,1.403962050670372
SW-SE,2025-09-24,2025-09-22/2025-09-28,2,2,1.3212178390697684,1.0030753292031627
SW-SE,2025-09-24,2025-09-22/2025-09-28,1,1,1.4572394551836487,1.8245969277649103
SW-EE,2025-09-24,2025-09-22/2025-09-28,2,2,0.9986775034234326,0.9511374287659543
NL,2025-09-24,2025-09-22/2025-09-28,1,1,1.0100806636149398,3.0536733418664594
NL,2025-09-24,2025-09-22/2025-09-28,2,0,3.86206493275266,0.7711508589726161
M1L,2025-09-24,2025-09-22/2025-09-28,1,4,2.110807707458159,1.5467242472426432
NO-TS,2025-09-24,2025-09-22/2025-09-28,2,1,2.349669583239605,0.5094361234013933
NL,2025-09-24,2025-09-22/2025-09-28,6,1,2.254933002105061,0.862203699558829
SW-SE,2025-09-24,2025-09-22/2025-09-28,0,1,2.111265635691033,1.376577895546469
SW-SE,2025-09-25,2025-09-22/2025-09-28,2,1,1.51671245392418,1.5500471834055176
SW-SE,2025-09-25,2025-09-22/2025-09-28,0,1,1.084766074063592,1.2965095287430253
SW-SE,2025-09-25,2025-09-22/2025-09-28,0,2,0.7432164717512179,2.026370252219544
NO-TS,2025-09-25,2025-09-22/2025-09-28,1,0,0.8916994533960604,1.834024339087939
SW-SE,2025-09-25,2025-09-22/2025-09-28,1,2,0.7531699607248835,2.105744585129838
SW-EE,2025-09-26,2025-09-22/2025-09-28,4,0,1.8269661288647183,0.873238258607764
SW-ES,2025-09-26,2025-09-22/2025-09-28,1,0,1.493845816837681,0.9503002122361013
NO-PN1,2025-09-26,2025-09-22/2025-09-28,2,1,0.9872012920177874,1.7239968784853599
VL,2025-09-26,2025-09-22/2025-09-28,1,0,1.5735782139758105,1.075388573692444
SW-EN,2025-09-26,2025-09-22/2025-09-28,4,1,1.614288923344415,1.3508597396207307
M1L,2025-09-26,2025-09-22/2025-09-28,4,1,2.1998549787640003,1.68256364348297
M1,2025-09-26,2025-09-22/2025-09-28,5,1,1.9826923300350847,0.6448652498511592
M1,2025-09-26,2025-09-22/2025-09-28,2,1,2.0881885592453617,2.1467051628740816
M2,2025-09-26,2025-09-22/2025-09-28,5,1,2.7371822418303218,1.315652085108973
M1,2025-09-26,2025-09-22/2025-09-28,0,2,2.512310399815877,1.0804149288924387
M1,2025-09-27,2025-09-22/2025-09-28,4,2,1.9614395402383316,1.699224327919975
VL,2025-09-27,2025-09-22/2025-09-28,0,4,1.2240704649272882,1.9261460819117389
VL,2025-09-27,2025-09-22/2025-09-28,2,1,1.2920283913483657,1.7439029548480445
NO-ELI,2025-09-27,2025-09-22/2025-09-28,3,3,1.3193081153125135,2.1613065146588872
SW-ES,2025-09-27,2025-09-22/2025-09-28,3,0,3.836639435271759,0.8883092682352558
SW-ES,2025-09-27,2025-09-22/2025-09-28,0,2,1.7199148434150713,1.38804505785374
SW-ES,2025-09-27,2025-09-22/2025-09-28,0,0,1.516585995291689,1.8427024221681243
NO-PN2,2025-09-27,2025-09-22/2025-09-28,3,2,1.9329427895108564,0.9775564094822973
NO-PN2,2025-09-27,2025-09-22/2025-09-28,1,0,2.2196817386371115,1.2826742899707568
NO-PN2,2025-09-27,2025-09-22/2025-09-28,3,1,2.390824853569918,1.2304099452228154
NO-PN2,2025-09-27,2025-09-22/2025-09-28,2,1,3.933040316944868,1.0646137737797512
NO-PN2,2025-09-27,2025-09-22/2025-09-28,3,2,1.2109185927757327,2.094848702649511
VL,2025-09-27,2025-09-22/2025-09-28,0,2,2.092072227566585,1.3762792434853004
SW-EN,2025-09-27,2025-09-22/2025-09-28,1,1,1.0611981009974003,1.959808739401578
SW-EN,2025-09-27,2025-09-22/2025-09-28,2,2,1.6018041385282868,1.5671036294398384
SW-EN,2025-09-27,2025-09-22/2025-09-28,2,0,2.5643306975945293,1.3343128514529063
SW-ES,2025-09-27,2025-09-22/2025-09-28,1,0,1.2492337296169371,1.021891193256145
SW-EN,2025-09-27,2025-09-22/2025-09-28,3,1,1.27049592961634,2.043883581271723
SW-ES,2025-09-27,2025-09-22/2025-09-28,1,2,0.8135035307447862,0.9219016399427157
SW-ES,2025-09-27,2025-09-22/2025-09-28,0,2,1.4854652594521254,1.9217492080079268
SW-EE,2025-09-27,2025-09-22/2025-09-28,4,1,2.415562661220475,0.94931638068124
SW-EE,2025-09-27,2025-09-22/2025-09-28,1,0,1.6393990235464437,1.7170598339080432
NO-OBOS,2025-09-27,2025-09-22/2025-09-28,2,0,1.3042484016655616,1.800309573338341
NO-OBOS,2025-09-27,2025-09-22/2025-09-28,1,2,1.2889386818799593,1.4374269802877262
SW-EE,2025-09-27,2025-09-22/2025-09-28,3,2,0.7386595263129552,1.9577596199755574
SW-EE,2025-09-27,2025-09-22/2025-09-28,5,0,3.1938166068473124,0.48089520310594563
NO-PN2,2025-09-27,2025-09-22/2025-09-28,4,1,3.0068572593557636,1.162422783920526
SW-EN,2025-09-27,2025-09-22/2025-09-28,2,4,1.0198932006496235,1.8903837205289449
SW-EN,2025-09-27,2025-09-22/2025-09-28,0,2,2.143635925253923,0.6800694781223448
M1L,2025-09-27,2025-09-22/2025-09-28,1,0,2.3535985399386514,0.872858522623461
M2,2025-09-27,2025-09-22/2025-09-28,4,2,3.8464604511915623,0.6152330403507354
SW-AL,2025-09-27,2025-09-22/2025-09-28,1,2,1.9288591802717074,1.1136095721975223
M1L,2025-09-27,2025-09-22/2025-09-28,1,0,1.3628276612915455,1.040421468395788
M1L,2025-09-27,2025-09-22/2025-09-28,0,1,1.860319795808592,1.3831297017535689
NL,2025-09-27,2025-09-22/2025-09-28,3,0,6.005139190174842,0.26098949795725906
SW-AL,2025-09-27,2025-09-22/2025-09-28,2,0,1.8891671832252246,1.833141679008674
SW-DA,2025-09-27,2025-09-22/2025-09-28,3,0,2.696636351835379,0.5378506280079927
SW-DA,2025-09-27,2025-09-22/2025-09-28,2,5,0.7144040865943423,2.483882970639444
SW-DA,2025-09-27,2025-09-22/2025-09-28,1,1,1.0450670164358613,1.5820674886433541
NL,2025-09-27,2025-09-22/2025-09-28,2,1,2.450940684881928,0.8812135444650483
M2,2025-09-27,2025-09-22/2025-09-28,0,10,0.97341500415574,3.197739298334724
NO-PN1,2025-09-27,2025-09-22/2025-09-28,9,0,3.1564484844148213,0.7867013807531337
NO-PN1,2025-09-27,2025-09-22/2025-09-28,4,0,3.3678454959983752,0.8155903950330585
SW-AL,2025-09-28,2025-09-22/2025-09-28,3,2,2.327018797011047,0.8645921696834846
SW-AL,2025-09-28,2025-09-22/2025-09-28,1,1,0.9936910271026875,0.9026069919951162
SW-EN,2025-09-28,2025-09-22/2025-09-28,3,0,2.1648168027231165,1.2978852484522405
NO-1DK,2025-09-28,2025-09-22/2025-09-28,1,2,2.4458123697892593,1.8028831472652047
NO-OBOS,2025-09-28,2025-09-22/2025-09-28,2,2,1.8669838041037867,2.0785521951596446
SW-EE,2025-09-28,2025-09-22/2025-09-28,3,0,2.5726498841187513,0.4432801973058697
NO-ELI,2025-09-28,2025-09-22/2025-09-28,1,0,1.8779804451288464,1.0394230062094891
NO-PN1,2025-09-28,2025-09-22/2025-09-28,1,1,1.587592456056983,0.6462228946623052
NO-PN1,2025-09-28,2025-09-22/2025-09-28,2,2,1.850482889211343,1.7360540059527627
SW-DA,2025-09-28,2025-09-22/2025-09-28,0,7,1.082857125486613,2.960971049079468
NO-PN1,2025-09-28,2025-09-22/2025-09-28,2,4,1.5899252508555446,1.992564987258944
SW-EE,2025-09-28,2025-09-22/2025-09-28,1,2,0.9648791929068995,0.8493026330825333
SW-ES,2025-09-28,2025-09-22/2025-09-28,2,1,1.3516555624657904,1.6984797728337928
SW-SE,2025-09-28,2025-09-22/2025-09-28,4,0,2.02419690080409,0.8654537494984919
M1L,2025-09-28,2025-09-22/2025-09-28,1,1,1.8686267940812984,1.6819507160821237
NO-ELI,2025-09-28,2025-09-22/2025-09-28,3,1,2.3615239679016553,0.9215640455629854
M2,2025-09-28,2025-09-22/2025-09-28,5,0,2.1695817185104396,1.2928745279633191
NO-ELI,2025-09-28,2025-09-22/2025-09-28,4,1,1.6567434492361122,1.325331898130653
M1,2025-09-28,2025-09-22/2025-09-28,2,0,1.9231924043646529,1.3824272014559909
M2,2025-09-28,2025-09-22/2025-09-28,1,9,1.5570893149050478,4.632291620963501
SW-AL,2025-09-28,2025-09-22/2025-09-28,1,0,0.7061251835810813,2.330850749796628
VL,2025-09-28,2025-09-22/2025-09-28,2,3,1.519274621467729,1.2503158697493284
SW-DA,2025-09-28,2025-09-22/2025-09-28,3,2,2.338691327622338,0.8952200154586586
NO-ELI,2025-09-28,2025-09-22/2025-09-28,4,0,0.9517181536260864,1.3904555290952865
SW-DA,2025-09-28,2025-09-22/2025-09-28,2,3,1.4055852876421562,1.4623965100066612
NO-PN2,2025-09-28,2025-09-22/2025-09-28,2,4,2.2967549503499813,2.214135664328297
SW-DA,2025-09-28,2025-09-22/2025-09-28,2,5,1.9389510132447736,1.703092886404372
SW-SE,2025-09-28,2025-09-22/2025-09-28,3,0,2.680034456543862,0.7620022935240998
SW-SE,2025-09-28,2025-09-22/2025-09-28,1,1,1.332785775452319,1.1607553461073263
M1,2025-09-28,2025-09-22/2025-09-28,3,0,2.193235675470388,1.3370585890800006
NO-ELI,2025-09-28,2025-09-22/2025-09-28,2,0,1.5922790027959397,1.216227482354588
SW-AL,2025-09-28,2025-09-22/2025-09-28,0,1,0.9059838602686179,1.822265169237471
NO-PN1,2025-09-29,2025-09-29/2025-10-05,0,0,2.441096367746534,1.0679891201440639
NO-ELI,2025-09-29,2025-09-29/2025-10-05,2,3,0.7850259295915174,2.27094054585578
SW-AL,2025-09-29,2025-09-29/2025-10-05,8,2,1.7917395852510658,1.0794936490931177
SW-AL,2025-09-29,2025-09-29/2025-10-05,0,2,0.84319824977908,1.2795276548205736
SW-SE,2025-09-29,2025-09-29/2025-10-05,3,1,1.771771452969537,0.6656415878919538
NO-OBOS,2025-09-29,2025-09-29/2025-10-05,0,1,0.940981003701049,1.5126834173424097
SW-SE,2025-09-29,2025-09-29/2025-10-05,2,1,2.4324794922249695,1.7463377985556598
NO-OBOS,2025-09-29,2025-09-29/2025-10-05,1,2,1.766030605216474,1.701575958950148
VL,2025-09-29,2025-09-29/2025-10-05,2,2,2.1944122705187175,1.9469119428915391
NO-OBOS,2025-09-29,2025-09-29/2025-10-05,1,0,1.052534028415767,1.5066927168945048
NO-OBOS,2025-09-29,2025-09-29/2025-10-05,1,5,0.7585929479892166,3.10750482838997
SW-SE,2025-09-29,2025-09-29/2025-10-05,4,1,1.5211081494412841,0.5886984610950609
SW-SE,2025-09-30,2025-09-29/2025-10-05,2,0,2.287301021009831,0.7352855555127141
SW-SE,2025-09-30,2025-09-29/2025-10-05,2,1,2.1378692921657394,0.5570588452686513
NO-ELI,2025-10-01,2025-09-29/2025-10-05,2,1,1.4470400673840136,0.821080514451711
SW-DA,2025-10-01,2025-09-29/2025-10-05,0,3,1.2964308040696988,2.086290535195704
NO-TS,2025-10-02,2025-09-29/2025-10-05,2,1,2.840959450566066,0.4282898215502698
VL,2025-10-03,2025-09-29/2025-10-05,2,3,3.1134286552350394,1.3517082332754433
VL,2025-10-03,2025-09-29/2025-10-05,2,1,1.3629213221839145,1.1610774453232304
M1L,2025-10-03,2025-09-29/2025-10-05,3,0,2.1310648737990663,1.2352923671317868
M1L,2025-10-03,2025-09-29/2025-10-05,1,2,1.519780183371665,1.115836303093173
SW-ES,2025-10-03,2025-09-29/2025-10-05,0,1,1.40549816860747,1.1442643092824738
NO-TS,2025-10-03,2025-09-29/2025-10-05,1,4,0.6303747258545647,3.1006141128339157
SW-DA,2025-10-03,2025-09-29/2025-10-05,1,0,2.3865036270486932,0.7688961183970793
NL,2025-10-03,2025-09-29/2025-10-05,2,1,1.4592830643584396,2.101247810308883
NO-TS,2025-10-03,2025-09-29/2025-10-05,9,0,2.4045493490449146,0.3449358058520614
SW-EE,2025-10-03,2025-09-29/2025-10-05,3,3,2.119810783957178,1.168553180924303
SW-EN,2025-10-03,2025-09-29/2025-10-05,1,1,1.5114037015473754,1.281152990929824
M1,2025-10-03,2025-09-29/2025-10-05,1,0,1.877085112675914,1.2758525344738505
NL,2025-10-03,2025-09-29/2025-10-05,2,2,0.7641628472801927,2.5473901623855744
M1,2025-10-03,2025-09-29/2025-10-05,1,2,1.442948689749405,1.3325801272406705
M2,2025-10-04,2025-09-29/2025-10-05,4,2,1.5886156195752301,1.7796718326664402
SW-AL,2025-10-04,2025-09-29/2025-10-05,2,0,2.0781072435163908,0.6849782873191514
SW-AL,2025-10-04,2025-09-29/2025-10-05,3,0,1.1311134037610646,0.8746464293983167
M1,2025-10-04,2025-09-29/2025-10-05,1,5,2.2531924122515483,2.0930852031494593
M1,2025-10-04,2025-09-29/2025-10-05,2,1,1.898737488354177,1.8575099060220714
M1L,2025-10-04,2025-09-29/2025-10-05,1,0,0.9760595341708806,2.781261985239199
M1L,2025-10-04,2025-09-29/2025-10-05,2,1,2.0273176937715576,1.051184845592589
M1L,2025-10-04,2025-09-29/2025-10-05,2,1,1.791419261299502,1.4849576527463013
NO-TS,2025-10-04,2025-09-29/2025-10-05,1,2,1.1408030744671804,1.01215186225087
M1,2025-10-04,2025-09-29/2025-10-05,2,2,1.365733059864309,1.9504931995061678
SW-SE,2025-10-04,2025-09-29/2025-10-05,1,3,1.0056372429306062,1.6798745917925133
SW-SE,2025-10-04,2025-09-29/2025-10-05,1,0,0.8065120193523013,1.3022562450882442
SW-SE,2025-10-04,2025-09-29/2025-10-05,1,6,1.0524027128821813,1.840596325253971
M2,2025-10-04,2025-09-29/2025-10-05,1,0,2.200039221119229,1.8197453549072362
M2,2025-10-04,2025-09-29/2025-10-05,3,2,1.7705551929873449,1.7104730076532344
NL,2025-10-04,2025-09-29/2025-10-05,1,3,0.9340837950828332,2.8626814538271907
SW-AL,2025-10-04,2025-09-29/2025-10-05,1,1,0.7229678778049788,1.7795882371759195
SW-DA,2025-10-04,2025-09-29/2025-10-05,0,2,0.4690848798393987,5.6966837312634135
M2,2025-10-04,2025-09-29/2025-10-05,5,2,4.3822646507297325,0.7577933458146534
SW-DA,2025-10-04,2025-09-29/2025-10-05,1,2,0.9231345618833212,1.7418075949702299
M2,2025-10-04,2025-09-29/2025-10-05,2,1,3.8665735624100916,1.7619584439979141
NO-TS,2025-10-04,2025-09-29/2025-10-05,2,0,1.7505531641676497,1.4208918292276185
SW-DA,2025-10-04,2025-09-29/2025-10-05,2,1,2.2933543716141513,0.8293526041539772
SW-AL,2025-10-04,2025-09-29/2025-10-05,2,1,1.9707399904363012,0.9992248803258701
NO-ELI,2025-10-04,2025-09-29/2025-10-05,1,0,1.9539276074766045,1.016871001272685
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,4,0,2.206414279622789,1.2487540814665439
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,0,4,1.5376434749728223,1.5509607998269008
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,4,0,2.804770103438267,0.5786407107261861
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,3,0,2.4667201698070276,1.0681936567180323
SW-EE,2025-10-04,2025-09-29/2025-10-05,1,2,1.5177475148424424,1.7315392937596499
SW-EE,2025-10-04,2025-09-29/2025-10-05,1,1,0.9082142788099566,2.0132270162647545
NO-PN1,2025-10-04,2025-09-29/2025-10-05,1,1,1.9347346525803666,1.3236444172916302
SW-EE,2025-10-04,2025-09-29/2025-10-05,3,0,1.9598829753619362,0.728168555037547
SW-EN,2025-10-04,2025-09-29/2025-10-05,1,1,1.2358756439978447,1.79509777931955
SW-EN,2025-10-04,2025-09-29/2025-10-05,3,2,2.8623122814744266,1.018194956655527
SW-ES,2025-10-04,2025-09-29/2025-10-05,2,0,1.18310916169218,3.086271688598224
SW-ES,2025-10-04,2025-09-29/2025-10-05,1,2,2.150830238890125,1.2816428340323123
SW-ES,2025-10-04,2025-09-29/2025-10-05,0,5,1.0774094009140172,1.7561868287385485
SW-ES,2025-10-04,2025-09-29/2025-10-05,3,1,1.1606906910602517,1.9981520836029545
SW-EN,2025-10-04,2025-09-29/2025-10-05,2,1,2.5251885274750125,1.9939380174278774
NO-ELI,2025-10-04,2025-09-29/2025-10-05,2,1,1.0787143780118544,1.6000798136395626
NO-PN1,2025-10-04,2025-09-29/2025-10-05,2,3,1.113865224713269,1.351613508754829
NO-PN2,2025-10-04,2025-09-29/2025-10-05,3,4,2.530271719732716,1.8559254901772337
NO-ELI,2025-10-04,2025-09-29/2025-10-05,1,0,1.4690323565023247,1.7238065685316006
SW-EN,2025-10-04,2025-09-29/2025-10-05,3,1,1.4396918135522379,1.3955510378028084
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,2,0,2.21347155612673,1.3888183913089973
NO-OBOS,2025-10-04,2025-09-29/2025-10-05,2,3,2.065616673604656,1.2918045616261942
NO-1DK,2025-10-04,2025-09-29/2025-10-05,2,1,1.8961635237221193,0.6447103367820365
VL,2025-10-04,2025-09-29/2025-10-05,2,1,1.8355903650864422,2.042309215098235
VL,2025-10-04,2025-09-29/2025-10-05,1,1,1.5393893688131923,1.900316807879058
NO-1DK,2025-10-04,2025-09-29/2025-10-05,4,0,3.0684004098053363,0.7500347707824014
VL,2025-10-04,2025-09-29/2025-10-05,2,0,1.171756008272952,1.6312175890806588
NO-1DK,2025-10-04,2025-09-29/2025-10-05,0,2,2.3605764148866535,0.8400458756923845
NO-PN1,2025-10-05,2025-09-29/2025-10-05,1,1,1.4097722558822416,0.987596553259254
VL,2025-10-05,2025-09-29/2025-10-05,0,3,1.3604212325519656,1.1357421919562096
NO-PN1,2025-10-05,2025-09-29/2025-10-05,2,0,1.2967603348178711,1.567237247461141
NO-PN1,2025-10-05,2025-09-29/2025-10-05,2,1,1.3527200288135954,1.9314812203333334
NO-PN1,2025-10-05,2025-09-29/2025-10-05,2,0,2.3060592881028863,2.0866556982182543
SW-EN,2025-10-05,2025-09-29/2025-10-05,3,1,1.7956274431859696,0.6954258658965214
NO-OBOS,2025-10-05,2025-09-29/2025-10-05,4,0,2.108611361310863,0.9804980133562933
SW-AL,2025-10-05,2025-09-29/2025-10-05,2,3,2.0522798900022883,0.9305655545963414
SW-EE,2025-10-05,2025-09-29/2025-10-05,2,3,0.4776292204929926,1.874694413549859
SW-EN,2025-10-05,2025-09-29/2025-10-05,7,1,2.927560490679171,1.233384731459391
NO-OBOS,2025-10-05,2025-09-29/2025-10-05,2,2,1.1438861913692395,1.071211070023371
SW-AL,2025-10-05,2025-09-29/2025-10-05,1,3,2.1093050575010897,1.372519798720586
NO-PN2,2025-10-05,2025-09-29/2025-10-05,2,1,1.297502366791336,2.667825171878014
NO-PN2,2025-10-05,2025-09-29/2025-10-05,2,3,1.2443158427484033,2.6209227334112803
NO-PN2,2025-10-05,2025-09-29/2025-10-05,4,0,2.4371133017303857,1.4447772105648629
NO-PN2,2025-10-05,2025-09-29/2025-10-05,7,0,2.2800857982938827,0.8844985729364182
SW-EE,2025-10-05,2025-09-29/2025-10-05,1,7,0.629441693923105,2.275986095513154
SW-AL,2025-10-05,2025-09-29/2025-10-05,1,2,1.131045267141972,1.4613247624838959
SW-SE,2025-10-05,2025-09-29/2025-10-05,4,1,1.267472419426074,1.939879505603645
SW-SE,2025-10-05,2025-09-29/2025-10-05,1,0,1.8851905629354258,1.031588701506322
M1,2025-10-05,2025-09-29/2025-10-05,3,0,2.418321857214268,0.8418642985581095
NO-1DK,2025-10-05,2025-09-29/2025-10-05,0,2,1.291484251063265,2.5701395802206117
NO-1DK,2025-10-05,2025-09-29/2025-10-05,1,3,2.1191961862006297,1.4367826221313658
NO-1DK,2025-10-05,2025-09-29/2025-10-05,1,1,2.2364455647749613,0.723084409735188
SW-ES,2025-10-05,2025-09-29/2025-10-05,3,1,1.1719650988045989,0.8551597874028869
SW-ES,2025-10-05,2025-09-29/2025-10-05,2,1,2.1054553575537955,0.6893091865836631
SW-SE,2025-10-05,2025-09-29/2025-10-05,2,1,0.8647281565060492,1.1628247005954517
SW-EE,2025-10-05,2025-09-29/2025-10-05,3,1,1.4020105906381835,0.9545398901570101
NO-PN2,2025-10-05,2025-09-29/2025-10-05,2,1,1.3272654152153818,1.3908158473771024
SW-EN,2025-10-05,2025-09-29/2025-10-05,0,1,0.9745704900560177,1.6365290899179044
SW-AL,2025-10-05,2025-09-29/2025-10-05,5,1,1.3222150162902904,1.7473150163859277
NO-ELI,2025-10-05,2025-09-29/2025-10-05,2,3,1.7697919383454872,1.1914361164841702
NO-ELI,2025-10-05,2025-09-29/2025-10-05,1,1,1.236730043211488,1.846845073238473
NO-ELI,2025-10-05,2025-09-29/2025-10-05,1,1,1.3747288107954745,0.8890075919791856
SW-DA,2025-10-05,2025-09-29/2025-10-05,4,1,1.4426301310211926,2.6423840036197
NO-ELI,2025-10-05,2025-09-29/2025-10-05,3,0,2.180180043306292,1.5032941398278872
NO-ELI,2025-10-05,2025-09-29/2025-10-05,2,0,4.7631650685846605,0.391272287649464
SW-DA,2025-10-05,2025-09-29/2025-10-05,0,0,1.1378300012174842,2.2704755669613217
SW-DA,2025-10-05,2025-09-29/2025-10-05,2,0,2.0552037682317836,1.102970456345798
SW-ES,2025-10-06,2025-10-06/2025-10-12,1,0,2.0668078105113503,0.6209364974918601
NO-PN1,2025-10-06,2025-10-06/2025-10-12,2,1,1.941520547116677,1.2862359003315167
SW-SE,2025-10-06,2025-10-06/2025-10-12,2,1,1.2138230564034862,1.2638635761651396
SW-SE,2025-10-06,2025-10-06/2025-10-12,1,1,0.8053280699250012,2.149090315382476
NL,2025-10-07,2025-10-06/2025-10-12,6,2,2.2598655085134123,2.1538710203246247
