match_id,league_code,date,home_elo,away_elo,elo_diff,home_form5_pts,away_form5_pts,form5_pts_diff,home_mom5,away_mom5,mom5_diff,home_adj_form5,away_adj_form5,adj_form5_diff,home_sos5,away_sos5,sos5_diff,home_ppg_vs_stronger8,away_ppg_vs_stronger8,ppg_vs_stronger8_diff,home_gp,away_gp,gp_diff
199118-3-h-nefoss-bk,NO-TS,2025-04-12,1488.1373165688062,1500.6729465223596,-12.535629953553325,1.0,3.0,-2.0,,,,-0.49427847629974686,0.028039438431655017,-0.5223179147314019,1495.0259841440616,1504.9740158559384,-9.948031711876865,1.0,3.0,-2.0,2,2,0
199118-3-lsk-kvinner,NO-TS,2025-04-12,1523.3270534776404,1476.6729465223596,46.654106955280895,6.0,0.0,6.0,,,,0.971960561568345,-0.971960561568345,1.94392112313669,1495.0259841440616,1504.9740158559384,-9.948031711876865,,0.0,,2,2,0
199118-3-sk-brann,NO-TS,2025-04-12,1524.1373165688062,1499.3270534776404,24.81026309116578,6.0,3.0,3.0,,,,1.0057215237002533,-0.028039438431655017,1.0337609621319084,1507.0259841440616,1495.0259841440616,12.0,3.0,,,2,2,0
199118-3-stab-k,NO-TS,2025-04-12,1499.8626834311938,1476.6729465223596,23.18973690883422,3.0,0.0,3.0,,,,-0.005721523700253139,-0.971960561568345,0.9662390378680918,1504.9740158559384,1504.9740158559384,0.0,,0.0,,2,2,0
199118-3-v-lerenga-fotball,NO-TS,2025-04-12,1523.3270534776404,1487.8626834311938,35.464370046446675,6.0,1.0,5.0,,,,0.971960561568345,-0.5057215237002531,1.4776820852685981,1495.0259841440616,1492.9740158559384,2.0519682881231347,,,,2,2,0
199118-4-bod-glimt,NO-TS,2025-04-16,1490.1994691055972,1507.754859580484,-17.555390474886735,3.0,6.0,-3.0,,,,-0.40835545393345085,0.3231191491868233,-0.7314746031202741,1504.7297616189765,1488.9083049368276,15.821456682148892,0.0,,,3,3,0
199118-4-kolbotn-il-elite,NO-TS,2025-04-16,1467.4925395382304,1474.5080783333792,-7.015538795148814,0.0,1.0,-1.0,,,,-1.3544775192403962,-1.0621634027758722,-0.292314116464524,1503.2702383810235,1496.9083049368276,6.361933444195984,0.0,0.5,-0.5,3,3,0
199118-4-lyn,NO-TS,2025-04-16,1479.0793598790283,1509.043090415323,-29.963730536294634,1.0,6.0,-5.0,,,,-0.8716933383738142,0.37679543397179793,-1.2484887723456122,1503.0916950631724,1495.5403260780788,7.551368985093632,0.0,,,3,3,0
199118-4-r-a-fotball-elite,NO-TS,2025-04-16,1492.245140419516,1533.2649009408494,-41.01976052133341,3.0,9.0,-6.0,,,,-0.3231191491868233,1.386037539202049,-1.7091566883888722,1511.0916950631724,1504.4596739219212,6.6320211412512435,1.5,3.0,-1.5,3,3,0
199118-4-rosenborg-bk,NO-TS,2025-04-16,1514.3021847577866,1532.110377029806,-17.80819227201937,6.0,9.0,-3.0,,,,0.5959243649077802,1.337932376241906,-0.7420080113341257,1499.3617827602277,1492.6382172397723,6.723565520455395,3.0,,,3,3,0
199118-5-h-nefoss-bk,NO-TS,2025-04-22,1464.3240407936612,1479.5902375366657,-15.266196743004457,1.0,3.0,-2.0,,,,-1.4864983002641239,-0.8504067693055875,-0.6360915309585364,1489.5543635871784,1516.6349965325917,-27.0806329454133,0.5,1.0,-0.5,4,4,0
199118-5-lsk-kvinner,NO-TS,2025-04-22,1521.2135947589027,1521.5605090101276,-0.34691425122491637,9.0,9.0,0.0,,,,0.8838997816209343,0.8983545420886425,-0.014454760467708216,1489.23109597902,1498.0542091192758,-8.823113140255828,,,,4,4,0
199118-5-rosenborg-bk,NO-TS,2025-04-22,1524.852052777465,1490.0445206724492,34.80753210501575,9.0,4.0,5.0,,,,1.0355021990610438,-0.4148116386479458,1.4503138377089897,1507.5489313276223,1504.57954390121,2.969387426412368,3.0,1.5,1.5,4,4,0
199118-5-sk-brann,NO-TS,2025-04-22,1545.9198038236998,1477.6765770779484,68.24322674575137,12.0,3.0,9.0,,,,1.9133251593208132,-0.9301426217521442,2.8434677810729574,1501.40604054632,1496.0796983691125,5.32634217720738,3.0,1.0,2.0,4,4,0
199118-5-stab-k,NO-TS,2025-04-22,1498.077929621902,1476.7407339271786,21.337195694723505,6.0,3.0,3.0,,,,-0.08008626575407052,-0.9691360863675619,0.8890498206134914,1491.4250845283163,1505.4860361093533,-14.060951581036989,,0.0,,4,4,0
199118-6-bod-glimt,NO-TS,2025-04-25,1467.499799702937,1474.7874715007997,-7.287671797862686,3.0,4.0,-1.0,-32.500200297062975,-25.21252849920029,-7.287671797862686,-1.354175012377627,-1.050522020800017,-0.30365299157761005,1504.0044148118632,1487.561538377076,16.442876434787195,0.0,1.3333333333333333,-1.3333333333333333,5,5,0
199118-6-kolbotn-il-elite,NO-TS,2025-04-26,1469.9151716250144,1481.2401302025373,-11.32495857752292,3.0,4.0,-1.0,-30.08482837498559,-18.75986979746267,-11.32495857752292,-1.2535345156243953,-0.7816612415609339,-0.47187327406346147,1506.04771946003,1508.634045676461,-2.5863262164309617,0.75,1.0,-0.25,5,5,0
199118-6-lsk-kvinner,NO-TS,2025-04-26,1507.1732600923476,1507.3188638461436,-0.14560375379596735,9.0,9.0,0.0,7.173260092347618,7.318863846143586,-0.14560375379596735,0.29888583718114037,0.30495266025599455,-0.006066823074854177,1495.6969785852416,1488.4882144080889,7.208764177152716,0.0,,,5,5,0
199118-6-r-a-fotball-elite,NO-TS,2025-04-26,1469.1268068295271,1533.6564432473767,-64.52963641784959,3.0,12.0,-9.0,-30.87319317047286,33.65644324737673,-64.52963641784959,-1.2863830487696943,1.402351801974032,-2.6887348507437263,1506.1728053848055,1504.0480491965877,2.124756188217816,1.0,3.0,-2.0,5,5,0
199118-6-v-lerenga-fotball,NO-TS,2025-04-26,1535.6008436766826,1553.6812092766338,-18.080365599951165,12.0,15.0,-3.0,35.60084367668264,53.68120927663381,-18.080365599951165,1.4833684865284364,2.2367170531930642,-0.7533485666646278,1502.686086247201,1496.6601478526457,6.025938394555396,,3.0,,5,5,0
199118-7-h-nefoss-bk,NO-TS,2025-04-29,1488.5942489814609,1522.1599758258776,-33.56572684441676,7.0,9.0,-2.0,-11.40575101853915,22.15997582587761,-33.56572684441676,0.11025905289933935,0.508831004750038,-0.3985719518506986,1481.0614983176633,1513.4223281025284,-32.36082978486502,1.3333333333333333,0.0,1.3333333333333333,6,6,0
199118-7-lyn,NO-TS,2025-04-29,1470.9103931741283,1453.6930222222759,17.217370951852445,4.0,0.0,4.0,-29.08960682587167,-46.306977777724114,17.217370951852445,-0.7975656297497878,-2.343958728733364,1.5463930989835761,1502.6170800014638,1498.9619091120232,3.6551708894405692,1.0,0.0,1.0,6,6,0
199118-7-rosenborg-bk,NO-TS,2025-04-29,1533.5000040113343,1480.2449086534234,53.25509535791093,13.0,6.0,7.0,33.50000401133434,-19.75509134657659,53.25509535791093,1.8103348218004545,-0.40862748477916044,2.218962306579615,1497.8734105624928,1502.2957455005376,-4.422334938044742,3.0,1.2,1.8,6,6,0
199118-7-sk-brann,NO-TS,2025-04-29,1567.1220771274388,1505.1261740815785,61.99590304586036,15.0,7.0,8.0,67.12207712743884,5.126174081578483,61.99590304586036,2.382251892315082,-0.20091073459576791,2.58316262691085,1503.780316587982,1497.1607513544702,6.619565233511821,3.0,0.5,2.5,6,6,0
199118-7-stab-k,NO-TS,2025-04-29,1509.3659498569127,1469.2832460655695,40.08270379134319,7.0,4.0,3.0,9.36594985691272,-30.71675393443047,40.08270379134319,-0.19525076796709717,-0.8653634259397358,0.6701126579726386,1489.9228664265581,1512.904094034281,-22.981227607722758,,1.0,,6,6,0
199118-8-bod-glimt,NO-TS,2025-05-02,1456.3169544436166,1472.0236959656986,-15.706741522081984,1.0,6.0,-5.0,-53.631077268260015,-18.028272322424755,-35.60280494583526,-1.792087459750987,-0.19371877319420971,-1.5983686865567774,1495.133594089224,1507.006139960429,-11.87254587120492,0.2,1.0,-0.8,7,7,0
199118-8-sk-brann,NO-TS,2025-05-02,1563.0735235726927,1475.6829991914765,87.39052438121621,13.0,6.0,7.0,53.125491860816055,-10.265032520400155,63.39052438121621,1.6223419584952636,-0.5189298907220766,2.14127184921734,1501.9951577466732,1487.483099825214,14.512057921459245,3.0,1.0,2.0,7,7,0
199118-8-lsk-kvinner,NO-TS,2025-05-03,1509.1747276363246,1541.7212166990591,-32.54648906273451,5.0,13.0,-8.0,-0.7733040755520051,51.66924841093578,-52.442552486487784,-0.5896802433881668,1.7103445906958126,-2.3000248340839793,1512.5747731223332,1491.9327859508023,20.6419871715309,0.6666666666666666,3.0,-2.3333333333333335,7,7,0
199118-8-r-a-fotball-elite,NO-TS,2025-05-03,1460.647438216387,1468.2864609527876,-7.639022736400648,4.0,4.0,0.0,-29.404530071736417,-21.76550733533577,-7.639022736400648,-0.6677295127488545,-0.8156759366002571,0.14794642385140255,1512.7876776632882,1496.1660781035437,16.62159955974448,0.8,1.0,-0.19999999999999996,7,7,0
199118-8-stab-k,NO-TS,2025-05-03,1518.0017577060953,1535.0712256158622,-17.0694679097669,10.0,9.0,1.0,3.9497894179719424,25.123193903985566,-21.173404486013624,0.7557947614542386,0.4893405057592368,0.2664542556950018,1481.7899092972966,1513.1307842411957,-31.340874943899053,,0.0,,7,7,0
199118-9-h-nefoss-bk,NO-TS,2025-05-10,1468.4887948672867,1496.2284855155867,-27.739690648299984,6.0,5.0,1.0,-19.648521701519485,-27.09856796205372,7.450046260534236,-0.25080347775385514,-0.4802655860373871,0.22946210828353197,1499.9632152352808,1525.5844271576734,-25.621211922392604,0.8,0.5,0.30000000000000004,8,8,0
199118-9-lyn,NO-TS,2025-05-10,1458.0813765026112,1570.2677278968824,-112.18635139427124,4.0,13.0,-9.0,-29.78130692858258,46.13041132807621,-75.91171825665879,-0.8749159740173763,1.5417844565013716,-2.416700430518748,1483.630155051293,1497.2663468894402,-13.63619183814717,1.0,3.0,-2.0,8,8,0
199118-9-rosenborg-bk,NO-TS,2025-05-10,1554.667458819797,1504.5264901856688,50.140968634128285,13.0,7.0,6.0,53.994512297437495,4.66380675447499,49.330705542962505,1.6818864192504295,-0.18819167623558541,1.870078095486015,1496.1402681643062,1493.469565115997,2.6707030483091785,3.0,0.0,3.0,8,8,0
199118-9-v-lerenga-fotball,NO-TS,2025-05-10,1548.5464931362887,1466.7953539689609,81.75113916732789,9.0,4.0,5.0,25.219439658648298,-32.531699508679594,57.75113916732789,0.6848381711034487,-0.9751714640265193,1.660009635129968,1519.1585990961757,1484.7108699686028,34.447729127572984,0.0,0.6666666666666666,-0.6666666666666666,8,8,0
199118-10-bod-glimt,NO-TS,2025-05-15,1459.43655640639,1459.8703951858722,-0.4338387794821301,4.0,2.0,2.0,-30.762912699207163,-19.208964693156076,-11.553948006051087,-0.7210073966995282,-1.2572552286073722,0.536247831907844,1492.8691966797635,1495.875082547605,-3.005885867841471,0.5714285714285714,1.0,-0.4285714285714286,9,9,0
199118-10-lsk-kvinner,NO-TS,2025-05-15,1485.3395259739882,1461.5452964403544,23.794229533633825,2.0,6.0,-4.0,-22.41533360649578,-15.127650082005175,-7.287683524490603,-1.494752866038099,-0.2478017957448304,-1.2469510702932687,1521.2422923100114,1498.2969941629135,22.9452981470979,0.5,1.0,-0.5,9,8,1
199118-10-r-a-fotball-elite,NO-TS,2025-05-15,1470.8525226665633,1479.3777544088853,-8.525231742321921,4.0,9.0,-5.0,-5.820423855796207,4.8696760755060495,-10.690099931302257,-0.8913590730396959,0.6272380673009975,-1.5185971403406935,1501.7795591583176,1505.710404430752,-3.9308452724344534,1.1666666666666667,1.1666666666666667,0.0,8,9,-1
199118-10-sk-brann,NO-TS,2025-05-15,1568.4787092136214,1496.2081133363993,72.27059587722215,11.0,7.0,4.0,35.213808272771985,-12.834977078923657,48.04878535169564,0.9399543912467347,-0.07790901189594901,1.0178634031426839,1490.4335941060594,1508.587184904151,-18.1535907980915,3.0,0.0,3.0,9,9,0
199118-10-v-lerenga-fotball,NO-TS,2025-05-15,1555.9052906988595,1562.9858356690665,-7.080544970207029,12.0,13.0,-1.0,23.794913669053585,48.68365091127998,-24.888737242226398,1.4310325703638322,1.5889076204833978,-0.1578750501195656,1509.6572329384105,1490.6234907954788,19.033742142931715,0.0,3.0,-3.0,9,9,0
199118-11-h-nefoss-bk,NO-TS,2025-05-24,1481.1427348356256,1469.3991373366634,11.743597498962117,7.0,7.0,0.0,16.818694041964363,-7.34159659051511,24.160290632479473,0.26480263895106715,0.07913906807192705,0.1856635708791401,1503.9628614567314,1485.2276897925574,18.735171664174004,1.2,0.875,0.32499999999999996,10,10,0
199118-11-kolbotn-il-elite,NO-TS,2025-05-24,1464.3846071323158,1566.0915221166963,-101.70691498438055,4.0,12.0,-8.0,-3.107932405914653,44.53101310656871,-47.63894551248336,-0.5538320810680207,1.2704449350005702,-1.8242770160685908,1500.4632836910355,1518.0116811204434,-17.54839742940794,1.0,1.5,-0.5,9,10,-1
199118-11-lyn,NO-TS,2025-05-24,1449.9078142555989,1469.087542239823,-19.1797279842242,2.0,5.0,-3.0,-40.1367064168503,-23.157598179692968,-16.979108237157334,-1.3055131644557743,-0.43761230403510826,-0.8679008604206659,1482.79198327339,1491.0021298519246,-8.210146578534477,1.0,1.1428571428571428,-0.1428571428571428,10,9,1
199118-11-rosenborg-bk,NO-TS,2025-05-24,1552.7996042512298,1576.1188705158138,-23.31926626458403,10.0,11.0,-1.0,27.94755147376486,30.199066692114002,-2.251515218349141,0.7976317084938777,0.934902551632498,-0.13727084313862037,1503.7956448007608,1494.1399013577497,9.655743443011033,3.0,,,10,10,0
199118-11-stab-k,NO-TS,2025-05-25,1488.5679520342069,1482.5002152820268,6.067736752180053,4.0,3.0,1.0,-9.509977587695175,-38.71337947687584,29.203401889180668,-0.7812879921640286,-1.0280435337633667,0.2467555415993381,1526.9347799614395,1509.2392497960566,17.695530165382934,0.0,0.5,-0.5,10,10,0
199118-12-bod-glimt,NO-TS,2025-06-06,1483.8424441534814,1539.5373827738,-55.69493862031845,10.0,9.0,1.0,16.342644450544412,5.8809395264231625,10.46170492412125,1.2562259138002212,0.25155744843606875,1.0046684653641524,1486.4987424595226,1525.1940575380181,-38.69531507849547,1.25,1.5,-0.25,11,11,0
199118-12-lsk-kvinner,NO-TS,2025-06-07,1496.7550015549728,1466.6994280188076,30.055573536165184,5.0,4.0,1.0,-10.418258537374868,-8.088043481992145,-2.330215055382723,-0.3487988552752308,-0.912284206777227,0.5634853515019962,1505.4890674336693,1504.3427289834767,1.1463384501926157,1.0,1.5,-0.5,11,11,0
199118-12-r-a-fotball-elite,NO-TS,2025-06-07,1458.4909727966108,1453.8182333086672,4.672739487943545,5.0,4.0,1.0,-21.099264740054878,-23.85834376928119,2.7590790292263137,-0.4431597513715127,-0.6707057631811275,0.2275460118096148,1488.1188845443123,1504.4976273496345,-16.37874280532219,1.3333333333333333,1.0,0.33333333333333326,10,10,0
199118-12-sk-brann,NO-TS,2025-06-07,1589.3810919932437,1460.5043836988111,128.87670829443255,11.0,5.0,6.0,35.699882716609864,-20.735746503726205,56.43562922033607,0.927458952741867,-0.43358372813821844,1.3610426808800855,1497.579653472659,1482.6264573963517,14.953196076307222,,1.75,,11,11,0
199118-12-v-lerenga-fotball,NO-TS,2025-06-07,1576.6578959403448,1474.313165761261,102.34473017908385,15.0,3.0,12.0,41.05705226366217,-33.005698084882624,74.0627503485448,2.2707466714361364,-1.4605326706521642,3.7312793420883006,1500.1523606915798,1522.0001709993753,-21.8478103077955,1.5,0.0,1.5,11,11,0
199118-13-bod-glimt,NO-TS,2025-06-14,1471.693760210488,1583.426047113283,-111.73228690279484,9.0,15.0,-6.0,18.000737988212222,61.26607128740534,-43.26533329919312,0.6407002402863031,2.0147842290592033,-1.3740839887729002,1500.2241403794571,1497.2961440475399,2.9279963319172566,1.25,1.5,-0.25,12,12,0
199118-13-h-nefoss-bk,NO-TS,2025-06-14,1457.7420020993582,1571.432314297236,-113.6903121978778,4.0,10.0,-6.0,-30.85224688210269,4.310237169797119,-35.16248405189981,-0.7475415455049348,0.34828294685596917,-1.095824492360904,1499.2617341292957,1488.6552953961054,10.606438733190316,1.2,,,12,12,0
199118-13-kolbotn-il-elite,NO-TS,2025-06-14,1444.0265043351835,1467.5450145883228,-23.51851025313931,1.0,0.0,1.0,-25.88866728983089,-41.82093526858989,15.932267978759,-1.5091001799266592,-2.1023642965738576,0.5932641166471984,1499.947795868449,1543.4751009743306,-43.527305105881624,1.0,0.0,1.0,11,12,-1
199118-13-lyn,NO-TS,2025-06-14,1478.4531613948188,1505.7124274744222,-27.25926607960332,7.0,7.0,0.0,7.542768220690505,0.5862533928436733,6.956514827846831,0.42361251841796677,-0.14426250674592522,0.567875025163892,1509.7640713505452,1485.4045376119432,24.359533738602067,1.75,1.0,0.75,12,12,0
199118-13-rosenborg-bk,NO-TS,2025-06-14,1551.6860667167932,1468.2827017700945,83.40336494669873,9.0,7.0,2.0,18.18606270545888,-0.8441050594326498,19.03016776489153,0.41520208407225123,-0.04168934564479343,0.45689142971704466,1525.9135646380296,1472.1512425565702,53.76232208145939,0.0,1.0,-1.0,12,11,1
199118-14-kolbotn-il-elite,NO-TS,2025-06-19,1430.771088773227,1558.9964242840451,-128.22533551081824,1.0,9.0,-8.0,-49.473819880196515,17.275207584985992,-66.74902746518251,-1.7188586330196483,0.1803735610103422,-1.8992321940299903,1486.756797983847,1517.7351594647837,-30.978361480936655,0.5714285714285714,0.0,0.5714285714285714,12,13,-1
199118-14-lsk-kvinner,NO-TS,2025-06-19,1518.8399168506853,1461.46744165364,57.37247519704533,10.0,6.0,4.0,9.66518921436068,5.150487210023357,4.514702004337323,0.9421429722957799,-0.22199634647170585,1.1641393187674858,1472.7509265510948,1522.5046106089737,-49.7536840578789,1.25,1.25,0.0,13,13,0
199118-14-sk-brann,NO-TS,2025-06-19,1581.592538266028,1460.9723442028426,120.62019406318541,10.0,7.0,3.0,18.519014693335293,-8.31090186272695,26.829916556062244,0.47186709871440247,0.013537749435646784,0.4583293492787557,1485.0670959776817,1480.6152659285465,4.4518300491351965,,1.0,,13,12,1
199118-14-stab-k,NO-TS,2025-06-19,1480.8004301502795,1465.3256720185557,15.474758131723775,3.0,7.0,-4.0,-37.20132755581585,-2.960788934231914,-34.24053862158394,-0.988585834807892,0.301845646497684,-1.290431481305576,1525.266156718195,1518.7770692021522,6.489087516042673,0.0,1.75,-1.75,13,13,0
199118-14-v-lerenga-fotball,NO-TS,2025-06-19,1593.652365670131,1447.5817781305661,146.07058753956494,15.0,4.0,11.0,58.58114005426887,-28.101221060910348,86.68236111517922,1.8794113555767673,-0.8711256973633681,2.7505370529401354,1488.0345445484186,1500.9334922742046,-12.898947725786002,1.5,0.6,0.9,13,13,0
199118-9-kolbotn-il-elite,NO-TS,2025-07-29,1421.097680126752,1454.7035097681053,-33.60582964135324,1.0,4.0,-3.0,-50.92601583894657,-5.943928448281667,-44.9820873906649,-1.6853173464000943,-0.6728755374357566,-1.0124418089643377,1507.2926919519327,1503.2764813911945,4.016210560738273,0.5714285714285714,0.8333333333333334,-0.261904761904762,13,13,0
199118-15-bod-glimt,NO-TS,2025-08-05,1453.3738543197192,1587.8613727007653,-134.48751838104613,6.0,12.0,-6.0,-13.421499649241696,17.593644803882853,-31.01514445312455,-0.2526125869446182,0.8076109786309981,-1.0602235655756163,1516.5632953518532,1485.645289517728,30.918005834125097,1.25,,,14,14,0
199118-15-h-nefoss-bk,NO-TS,2025-08-05,1441.9673980603582,1432.1878074631786,9.77959059717955,1.0,3.0,-2.0,-26.52139680692858,-29.357488977175763,2.836092170247184,-1.5587648478553002,-1.3415333195473846,-0.2172315283079156,1520.4182683051135,1501.165488710756,19.252779594357435,0.5,0.5714285714285714,-0.0714285714285714,14,14,0
199118-15-lyn,NO-TS,2025-08-05,1455.8922318182426,1599.266745740339,-143.3745139220964,6.0,15.0,-9.0,-2.189144684368557,50.7202526040503,-52.90939728841886,-0.1657568069845634,1.806727293394979,-1.9724841003795424,1500.8836096528316,1484.1918293807396,16.691780272092046,1.4,3.0,-1.6,14,14,0
199118-15-r-a-fotball-elite,NO-TS,2025-08-05,1443.6133824316787,1490.2338703505925,-46.620487918913796,3.0,6.0,-3.0,-27.239140234884644,-14.292619835076266,-12.946520399808378,-1.0614233253393512,-0.24892679107528515,-0.8124965342640661,1491.620466534768,1507.3977993579465,-15.77733282317854,0.8,0.0,0.8,14,14,0
199118-15-rosenborg-bk,NO-TS,2025-08-05,1568.66983293052,1526.9335041846061,41.73632874591385,9.0,13.0,-4.0,14.00237411072294,30.70501866901941,-16.70264455829647,0.2368332192272281,1.7330824254424129,-1.4962492062151846,1502.9840791822953,1471.3466559083656,31.6374232739297,0.0,1.3333333333333333,-1.3333333333333333,14,14,0
199118-16-h-nefoss-bk,NO-TS,2025-08-09,1451.5891876873313,1458.7178537094292,-7.128666022097832,3.0,7.0,-4.0,-27.788566721553934,-1.152541476443048,-26.636025245110886,-1.2313977978455988,0.3670849772429342,-1.598482775088533,1512.6853252644364,1528.8496475196214,-16.16432225518497,0.6,1.3333333333333333,-0.7333333333333333,15,15,0
199118-16-kolbotn-il-elite,NO-TS,2025-08-09,1422.5660178362054,1443.9078561706442,-21.341838334438762,3.0,3.0,0.0,-41.818589296110304,-15.528700235745873,-26.28988906036443,-1.302175644685905,-1.0621367152508017,-0.2400389294351033,1476.3406638994886,1542.161490854832,-65.82082695534336,0.5714285714285714,1.125,-0.5535714285714286,15,15,0
199118-16-lsk-kvinner,NO-TS,2025-08-09,1518.3502510635979,1597.3273708498402,-78.97711978624238,12.0,12.0,0.0,33.01072508960965,28.84866163621882,4.162063453390829,1.4937514908987992,0.8836875139177769,0.6100639769810223,1492.7715632063987,1477.0784377143923,15.693125492006402,1.0,,,15,15,0
199118-16-stab-k,NO-TS,2025-08-09,1490.6957540295393,1577.2530860515283,-86.55733202198894,7.0,12.0,-5.0,-5.512359306859935,14.267250382461725,-19.77960968932166,0.08865841647218498,1.0188950750124355,-0.9302366585402505,1482.4247340015577,1497.1897218794445,-14.764987877886824,0.0,0.0,0.0,15,15,0
199118-16-v-lerenga-fotball,NO-TS,2025-08-09,1596.4411238491525,1443.1514987527319,153.28962509642065,13.0,4.0,9.0,40.535833150293,-25.936043487091183,66.47187663738418,1.2645667388523394,-0.6391447518282956,1.903711490680635,1462.7731086105746,1499.6856777537664,-36.91256914319183,3.0,1.0,2.0,15,15,0
199118-20-rosenborg-bk,NO-TS,2025-08-13,1588.3376105820817,1507.0050465169663,81.33256406511532,15.0,9.0,6.0,35.538006330851886,24.504831234939502,11.033175095912384,2.0333428253450716,0.42708520674973266,1.606257618595339,1480.1050985821898,1514.5234469695254,-34.41834838733553,0.0,1.0,-1.0,16,16,0
199118-17-bod-glimt,NO-TS,2025-08-15,1457.2375788077666,1479.611229498986,-22.37365069121938,3.0,7.0,-4.0,-12.161558528896876,-8.956722535220933,-3.2048359936759425,-1.1085360560714546,0.2207526557385439,-1.3292887118099985,1530.4461474549475,1501.3753081554582,29.070839299489307,0.8571428571428571,0.0,0.8571428571428571,16,16,0
199118-17-lyn,NO-TS,2025-08-16,1448.5299981855896,1409.236295199083,39.29370298650656,4.0,3.0,1.0,-1.377816070009203,-44.581938109584144,43.20412203957494,-0.4989327297175542,-1.4495920473375121,0.9506593176199579,1525.3499766091231,1473.4240405742953,51.92593603482783,1.3333333333333333,0.5,0.8333333333333333,16,16,0
199118-17-r-a-fotball-elite,NO-TS,2025-08-16,1437.7138715667102,1499.6339487704033,-61.920077203693154,1.0,6.0,-5.0,-20.77710122990061,2.8789472154305713,-23.65604844533118,-1.273701258474352,-0.25326994600078595,-1.020431312473566,1528.2102558618633,1538.85108348218,-10.640827620316713,0.4,0.75,-0.35,16,17,-1
199118-17-rosenborg-bk,NO-TS,2025-08-16,1595.7087083286447,1461.7770432111708,133.9316651174738,15.0,6.0,9.0,56.17132555484477,-19.365691624454712,75.53701717929948,1.8342767338271426,-0.2050993669848744,2.0393761008120173,1484.7376190548864,1510.5490685389893,-25.811449484102923,0.0,1.2,-1.2,17,16,1
199118-17-sk-brann,NO-TS,2025-08-16,1608.6725753964718,1601.8787510351742,6.793824361297538,12.0,13.0,-1.0,32.55370488065796,35.78722891847792,-3.2335240378199614,0.8038118084678486,1.0508689622845506,-0.247057153816702,1470.1885670768659,1458.526486934658,11.66208014220797,,3.0,,16,16,0
199118-18-kolbotn-il-elite,NO-TS,2025-08-20,1400.575362097212,1618.3936058870715,-217.81824378985948,3.0,15.0,-12.0,-43.45114223797145,29.012513893827872,-72.46365613179933,-1.2581552781672816,1.9567204829098295,-3.214875761077111,1469.6210372937487,1498.4634405441384,-28.84240325038968,0.375,,,17,17,0
199118-18-v-lerenga-fotball,NO-TS,2025-08-20,1592.1577205445744,1499.5676323283346,92.59008821623979,10.0,4.0,6.0,15.499824604229616,-6.144795146087517,21.644619750317133,0.36381972630380277,-0.803011855097941,1.1668315814017438,1485.3983688617,1530.7032255165584,-45.30485665485844,1.5,0.75,0.75,17,18,-1
199118-18-lyn,NO-TS,2025-08-23,1457.1909312874607,1589.6291966971319,-132.4382654096712,4.0,13.0,-9.0,-3.313452411350454,37.943129980338654,-41.25658239168911,-0.8859262544732454,1.2763655172119452,-2.1622917716851906,1489.3210172502909,1483.4364873431018,5.884529907189062,1.4,0.0,1.4,17,18,-1
199118-18-r-a-fotball-elite,NO-TS,2025-08-23,1437.7801880087789,1443.943067600988,-6.162879592209038,2.0,3.0,-1.0,-30.50251376131564,-39.89937655249355,9.39686279117791,-0.9663398414193269,-1.1562788587291801,0.1899390173098532,1517.7998322725857,1518.4609167999852,-0.6610845273994528,0.4,0.8571428571428571,-0.4571428571428571,17,17,0
199118-18-stab-k,NO-TS,2025-08-23,1492.9057407057646,1467.8565548426836,25.049185863080993,10.0,7.0,3.0,18.592574944503667,1.1571268238760695,17.435448120627598,1.056696921560076,0.42143969763855127,0.6352572239215248,1477.4912447289425,1530.339809893724,-52.84856516478135,0.0,0.8,-0.8,17,17,0
199118-19-h-nefoss-bk,NO-TS,2025-09-03,1458.7367484685058,1599.202051027725,-140.46530255921925,7.0,10.0,-3.0,0.994746369147606,15.776003914442072,-14.781257545294466,0.4647904307474786,0.23123688989974178,0.23355354084773683,1514.6344951754295,1490.9731432852695,23.66135189015995,0.6666666666666666,0.0,0.6666666666666666,18,18,0
199118-19-bod-glimt,NO-TS,2025-09-05,1445.7877947012382,1459.6572270275276,-13.86943232628937,4.0,5.0,-1.0,-25.90596550924988,-18.79593436729124,-7.110031141958643,-0.6533186230167412,-0.23618520795949016,-0.417133415057251,1489.3317449790843,1506.104371094833,-16.772626115748608,0.5,1.3333333333333333,-0.8333333333333333,18,18,0
199118-19-rosenborg-bk,NO-TS,2025-09-06,1587.162900957065,1502.0255470799425,85.13735387712245,11.0,10.0,1.0,28.166476673019815,34.48053249161967,-6.314055818599854,0.7705445011060352,0.884379872069293,-0.1138353709632578,1488.7204558459487,1482.2572548304427,6.463201015506002,,0.0,,19,18,1
199118-19-sk-brann,NO-TS,2025-09-06,1625.2890946969778,1435.9354609085285,189.35363378844932,15.0,3.0,12.0,53.856780399741865,-25.036883294314066,78.89366369405593,1.820689851289589,-0.7820020358157056,2.6026918871052946,1487.030112543709,1490.2699381395778,-3.2398255958687514,,0.5,,18,18,0
199118-19-lsk-kvinner,NO-TS,2025-09-07,1492.523301845184,1393.6798732873058,98.84342855787827,1.0,3.0,-2.0,-26.316615005501262,-37.09121548592111,10.77460048041985,-1.4337584308092495,-1.14240861831026,-0.2913498124989895,1556.8412812947454,1481.5004736143537,75.34080768039166,0.0,0.375,-0.375,19,18,1
